query_id,query_text,num_joins,num_filters,num_tables,query_length,has_groupby,has_orderby,uses_index,estimated_rows,estimated_filtered_rows,execution_time
4408,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-07-10' OR O.total_amount > 1674.04",1,2,2,194,0,0,1,49381.0,27431.1455,56.5333
4409,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id",1,0,2,114,1,0,1,48970.0,48970.0,33.9325
4410,SELECT * FROM Products,0,0,1,22,0,0,0,4825.0,4825.0,7.6457
4411,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.status = 'Cancelled' OR O.total_amount > 183.87 ORDER BY O.order_date ASC",1,2,2,213,0,1,1,49381.0,19752.4,78.3675
4412,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,89.2127
4413,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1310.97 AND C.state = 'New Mexico',1,2,2,121,0,0,1,48970.0,1632.1701,9.4187
4414,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed' AND P.rating >= 3.3,1,2,2,110,0,0,1,43425.0,1447.3552499999998,35.9983
4415,SELECT * FROM Products WHERE category = 'Sports' AND rating >= 4.4 AND price <= 842.5 ORDER BY category DESC,0,3,1,108,0,1,1,493.0,73.3091,1.8999
4416,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1010.11 OR P.category = 'Sports' OR O.quantity >= 4",1,3,2,204,0,0,1,43425.0,43425.0,61.4106
4417,SELECT * FROM Customers LIMIT 500,0,0,1,33,0,0,0,9794.0,9794.0,2.5069
4418,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id",1,0,2,114,1,0,1,48970.0,48970.0,31.4611
4419,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Beauty' ORDER BY P.price ASC,2,1,3,151,0,1,1,4275.0,4275.0,16.9683
4420,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status",0,0,1,89,1,0,0,49381.0,49381.0,17.5183
4421,SELECT * FROM Products,0,0,1,22,0,0,0,4825.0,4825.0,7.1585
4422,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Adamsmouth'",2,1,3,218,0,0,1,5.0,5.0,0.406
4423,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-03-16' OR O.status = 'Shipped' OR P.price >= 406.93 OR C.city = 'Allisonport' ORDER BY P.price ASC LIMIT 250",2,4,3,327,0,1,1,225.0,225.0,0.9547
4424,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,24.3239
4425,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' OR C.city = 'Allenburgh' ORDER BY C.last_name DESC LIMIT 250",2,2,3,277,0,1,1,48970.0,48970.0,7.6424
4426,SELECT * FROM Products WHERE rating >= 3.1 OR stock_quantity < 241,0,2,1,66,0,0,0,4825.0,2680.2875,5.1155
4427,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Health' OR C.city = 'Aaronbury' OR O.order_date >= '2024-10-21' ORDER BY O.total_amount ASC",2,3,3,302,0,1,1,43425.0,43425.0,150.7681
4428,SELECT * FROM Customers LIMIT 50,0,0,1,32,0,0,0,9794.0,9794.0,3.6202
4429,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 926.78 AND C.city = 'Aliciatown' AND O.order_date <= '2025-08-13',1,3,2,152,0,0,1,10.0,1.666,0.1956
4430,SELECT * FROM Products ORDER BY id DESC,0,0,1,39,0,1,1,4825.0,4825.0,7.1877
4431,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 25",2,0,3,199,0,0,1,43425.0,43425.0,0.4748
4432,"SELECT C.city, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.city",1,0,2,118,1,0,1,48970.0,48970.0,36.4186
4433,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-08-25' OR P.price >= 746.2 ORDER BY O.order_date DESC",2,2,3,272,0,1,1,43425.0,43425.0,131.1053
4434,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' OR P.category = 'Beauty' OR P.rating >= 4.5,1,3,2,132,0,0,1,43425.0,43425.0,41.3476
4435,SELECT * FROM Orders ORDER BY id ASC,0,0,1,36,0,1,1,49381.0,49381.0,76.4217
4436,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY O.order_date ASC",2,0,3,216,0,1,1,43425.0,43425.0,160.6842
4437,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-07-10' AND P.price >= 1915.45 AND C.state = 'Arizona'",2,3,3,272,0,0,1,1710.0,85.5,7.1147
4438,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Louisiana' OR C.city = 'Alexmouth' OR O.status = 'Pending' ORDER BY P.price DESC LIMIT 10",2,3,3,297,0,1,1,9.0,9.0,0.3338
4439,"SELECT city, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY city LIMIT 50",0,0,1,97,1,0,1,63.0,63.0,0.1854
4440,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2025-06-25' AND C.state = 'Iowa',1,2,2,119,0,0,1,48970.0,2448.5,4.1802
4441,"SELECT id, description, price FROM Products",0,0,1,43,0,0,0,4825.0,4825.0,4.3018
4442,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,27.5801
4443,"SELECT description, stock_quantity, id FROM Products WHERE price <= 1574.12 ORDER BY category ASC",0,1,1,97,0,1,0,4825.0,4001.855,4.5635
4444,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 745.68 AND C.city = 'Alexisview' AND C.state = 'West Virginia' AND O.order_date >= '2024-09-28' ORDER BY C.last_name DESC LIMIT 250",2,4,3,339,0,1,1,5.0,0.16115,0.2182
4445,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date ORDER BY SUM(total_amount) ASC LIMIT 10",0,0,1,137,1,1,1,49381.0,49381.0,24.0464
4446,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Maryland' OR O.status = 'Cancelled' OR C.city = 'Alanshire' OR P.category = 'Automotive'",2,4,3,296,0,0,1,43425.0,43425.0,62.4416
4447,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 434.97",2,1,3,214,0,0,1,43425.0,35117.7975,58.2415
4448,"SELECT country, last_name, state FROM Customers LIMIT 100",0,0,1,57,0,0,0,9794.0,9794.0,3.3222
4449,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Aaronbury' ORDER BY C.last_name ASC",1,1,2,183,0,1,1,5.0,5.0,0.1578
4450,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Delaware' OR C.city = 'Allenmouth' OR O.order_date >= '2025-04-13' LIMIT 10",2,3,3,283,0,0,1,43425.0,43425.0,0.2068
4451,SELECT * FROM Orders WHERE total_amount > 963.48 AND quantity > 3,0,2,1,65,0,0,0,49381.0,5486.2291,26.1413
4452,"SELECT price, category, name, rating FROM Products",0,0,1,50,0,0,0,4825.0,4825.0,6.7774
4453,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2026-01-18' OR P.category = 'Electronics' OR O.status = 'Cancelled'",2,3,3,281,0,0,1,43425.0,43425.0,44.8444
4454,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY C.last_name DESC,2,0,3,128,0,1,1,43425.0,43425.0,327.6987
4455,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Home & Kitchen' AND O.status = 'Completed' AND O.order_date >= '2024-09-13' LIMIT 250",2,3,3,296,0,0,1,5013.0,250.65,16.0588
4456,SELECT * FROM Orders WHERE total_amount > 1034.98 AND order_date >= '2025-04-09' AND quantity > 2,0,3,1,97,0,0,0,49381.0,2740.6455,22.8804
4457,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,75.5425
4458,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1006.87 AND O.status = 'Shipped' LIMIT 100",2,2,3,250,0,0,1,49381.0,2464.6057100000003,5.1758
4459,SELECT * FROM Products LIMIT 500,0,0,1,32,0,0,0,4825.0,4825.0,0.855
4460,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY C.city DESC",1,0,2,152,0,1,1,48970.0,48970.0,69.9831
4461,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'New Mexico' OR C.city = 'Alanshire' OR P.price >= 1926.02 OR P.category = 'Electronics'",2,4,3,295,0,0,1,43425.0,43425.0,63.5677
4462,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.order_date >= '2025-04-09' OR O.status = 'Cancelled' OR C.state = 'Delaware' OR C.city = 'Alvarezfort' LIMIT 250",2,4,3,311,0,0,1,43425.0,43425.0,1.547
4463,"SELECT status, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY status ORDER BY SUM(total_amount) ASC",0,0,1,120,1,1,0,49381.0,49381.0,16.6309
4464,SELECT * FROM Orders WHERE quantity > 3 ORDER BY product_id DESC,0,1,1,64,0,1,0,49381.0,16458.687299999998,43.2533
4465,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Completed',2,1,3,131,0,0,1,49381.0,4938.1,123.5259
4466,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category",0,0,1,106,1,0,1,4825.0,4825.0,12.0441
4467,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 2 ORDER BY O.order_date ASC,1,1,2,109,0,1,1,49381.0,16458.687299999998,124.31
4468,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date",0,0,1,97,1,0,1,49381.0,49381.0,34.108
4469,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.state = 'Minnesota' AND O.order_date >= '2025-05-26',2,2,3,163,0,0,1,48970.0,2448.5,4.9742
4470,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY O.total_amount ASC",1,0,2,159,0,1,1,48970.0,48970.0,115.9244
4471,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id ORDER BY SUM(O.total_amount) DESC LIMIT 50",1,0,2,157,1,1,1,48970.0,48970.0,36.0973
4472,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id",1,0,2,135,0,0,1,43425.0,43425.0,89.2532
4473,"SELECT C.id, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.id ORDER BY SUM(O.total_amount) DESC",1,0,2,148,1,1,1,48970.0,48970.0,44.3709
4474,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state",0,0,1,90,1,0,0,9794.0,9794.0,4.8883
4475,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alisonport' ORDER BY P.price DESC,2,1,3,152,0,1,1,5.0,5.0,0.2419
4476,"SELECT price, name, description FROM Products WHERE rating >= 3.3 AND price >= 757.03 AND category = 'Automotive' ORDER BY id ASC LIMIT 250",0,3,1,139,0,1,1,523.0,111.29440000000001,0.4886
4477,SELECT * FROM Customers WHERE city = 'Alexanderside' OR country = 'Morocco',0,2,1,75,0,0,0,9794.0,980.3793999999999,3.043
4478,"SELECT stock_quantity, description, price FROM Products WHERE price <= 450.77 AND stock_quantity < 247 LIMIT 250",0,2,1,112,0,0,1,1143.0,380.96189999999996,0.463
4479,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY P.price ASC",2,0,3,211,0,1,1,43425.0,43425.0,75.4221
4480,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 1",1,1,2,157,0,0,1,49381.0,16458.687299999998,100.5217
4481,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id ORDER BY C.last_name ASC LIMIT 10,1,0,2,97,0,1,1,48970.0,48970.0,10.7801
4482,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 191.5 ORDER BY C.city DESC,1,1,2,113,0,1,1,49381.0,16458.687299999998,199.4465
4483,SELECT * FROM Products WHERE stock_quantity < 78 AND rating >= 3.4 ORDER BY category ASC,0,2,1,88,0,1,0,4825.0,536.0575,8.6043
4484,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Electronics' OR C.city = 'Alecmouth' OR O.status = 'Refunded' OR C.state = 'Hawaii' ORDER BY C.last_name DESC",2,4,3,320,0,1,1,43425.0,43425.0,78.9406
4485,"SELECT quantity, product_id, order_date FROM Orders WHERE status = 'Pending' AND total_amount > 474.96 AND quantity > 2 ORDER BY product_id ASC",0,3,1,143,0,1,0,49381.0,548.1291,10.3959
4486,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category",2,0,3,183,1,0,1,43425.0,43425.0,69.6324
4487,"SELECT state, last_name, phone FROM Customers WHERE city = 'Aaronbury' ORDER BY country ASC",0,1,1,91,0,1,1,1.0,1.0,0.1408
4488,"SELECT last_name, phone, state, id FROM Customers WHERE state = 'Virginia' OR email LIKE '%curtis.blake.4573%' OR city = 'Alexanderside' ORDER BY email ASC LIMIT 25",0,3,1,164,0,1,1,25.0,7.000000000000001,1.1853
4489,"SELECT description, name FROM Products",0,0,1,38,0,0,0,4825.0,4825.0,2.5558
4490,"SELECT category, name, rating, stock_quantity FROM Products",0,0,1,59,0,0,0,4825.0,4825.0,6.0049
4491,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.city = 'Alexisport' AND O.total_amount > 683.35 AND C.state = 'Idaho' LIMIT 50",1,3,2,218,0,0,1,5.0,0.16665,0.272
4492,"SELECT country, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY country ORDER BY COUNT(*) DESC",0,0,1,117,1,1,0,9794.0,9794.0,6.8675
4493,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 618.89 OR P.rating >= 4.4 OR O.status = 'Completed' ORDER BY P.price DESC",1,3,2,226,0,1,1,43425.0,43425.0,103.9211
4494,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 406.93 OR C.city = 'Albertmouth' OR O.status = 'Shipped',1,3,2,143,0,0,1,48970.0,48970.0,106.2185
4495,"SELECT state, COUNT(*), GROUP_CONCAT(SUBSTRING(email, 1, 5)) FROM Customers GROUP BY state ORDER BY COUNT(*) ASC LIMIT 50",0,0,1,121,1,1,0,9794.0,9794.0,13.211
4496,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id ORDER BY C.last_name ASC",2,0,3,215,0,1,1,43425.0,43425.0,175.4096
4497,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category LIMIT 500",0,0,1,116,1,0,1,4825.0,4825.0,7.0101
4498,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-03-19' OR C.city = 'Abigailbury' ORDER BY C.city ASC",1,2,2,212,0,1,1,48970.0,48970.0,65.0532
4499,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-03-03' OR C.city = 'Aliciaview' ORDER BY C.city ASC",1,2,2,211,0,1,1,48970.0,48970.0,61.7552
4500,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE C.state = 'Montana' ORDER BY O.order_date ASC,1,1,2,115,0,1,1,48970.0,4897.0,8.9336
4501,SELECT * FROM Orders WHERE status = 'Refunded' ORDER BY id DESC LIMIT 10,0,1,1,72,0,1,1,10.0,1.0,0.4089
4502,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1910.86 AND O.order_date >= '2025-08-24' AND P.category = 'Health'",2,3,3,274,0,0,1,1827.0,92.53755,0.649
4503,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Beauty'",2,1,3,218,0,0,1,4275.0,4275.0,7.3305
4504,"SELECT email, phone, created_at, country FROM Customers WHERE state = 'Alabama' OR country = 'Namibia' OR email LIKE '%patricia.brown.4197%' LIMIT 50",0,3,1,149,0,0,0,9794.0,2742.32,1.1123
4505,"SELECT description, category FROM Products WHERE category = 'Books' AND price >= 1280.4 AND stock_quantity < 165 ORDER BY id DESC",0,3,1,129,0,1,1,486.0,58.32,0.4336
4506,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Sports' AND O.order_date >= '2026-04-07'",2,2,3,251,0,0,1,4437.0,519.129,3.654
4507,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.rating >= 3.2 OR P.price <= 842.5 LIMIT 500,1,2,2,113,0,0,1,43425.0,24122.587499999998,1.4101
4508,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.total_amount > 1224.0 LIMIT 50",1,1,2,170,0,0,1,49381.0,16458.687299999998,0.5722
4509,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' ORDER BY P.price DESC,2,1,3,150,0,1,1,4698.0,4698.0,18.0705
4510,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Clothing' AND P.price >= 1124.01 AND C.state = 'Louisiana' ORDER BY P.price ASC",2,3,3,290,0,1,1,4329.0,190.47600000000003,3.3484
4511,"SELECT C.state, P.category, SUM(O.total_amount), COUNT(O.id) FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id GROUP BY C.state, P.category ORDER BY SUM(O.total_amount) ASC",2,0,3,216,1,1,1,43425.0,43425.0,68.0562
4512,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.price >= 1280.4 OR O.order_date >= '2025-09-03' OR C.city = 'Adamhaven' ORDER BY P.price ASC",2,3,3,291,0,1,1,43425.0,43425.0,67.5052
4513,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1574.12 OR P.category = 'Electronics',1,2,2,116,0,0,1,43425.0,17370.0,113.948
4514,"SELECT category, COUNT(*), AVG(price), MIN(price), MAX(price), AVG(rating) FROM Products GROUP BY category ORDER BY AVG(price) ASC",0,0,1,130,1,1,1,4825.0,4825.0,8.5934
4515,"SELECT order_date, COUNT(*), SUM(total_amount), AVG(total_amount) FROM Orders GROUP BY order_date LIMIT 500",0,0,1,107,1,0,1,35071.0,35071.0,19.3469
4516,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id WHERE O.order_date <= '2026-02-05' AND O.status = 'Shipped' AND O.total_amount > 1010.11,1,3,2,152,0,0,1,49381.0,824.6627,11.7371
4517,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Alexandermouth' OR O.status = 'Pending' ORDER BY O.total_amount ASC LIMIT 250",2,2,3,284,0,1,1,49381.0,49381.0,25.368
4518,"SELECT created_at, last_name FROM Customers WHERE state = 'Tennessee' ORDER BY country DESC",0,1,1,91,0,1,0,9794.0,979.4000000000001,2.0273
4519,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE O.status = 'Pending' OR P.price >= 1580.24 LIMIT 50,2,2,3,160,0,0,1,43425.0,43425.0,0.5755
4520,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE O.quantity >= 1 AND P.rating >= 3.1 ORDER BY O.total_amount ASC LIMIT 10",1,2,2,214,0,1,1,49381.0,5485.680477089999,15.5425
4521,"SELECT O.id, O.order_date, O.quantity, O.total_amount, P.name, P.category, P.price FROM Orders O JOIN Products P ON O.product_id = P.id WHERE P.price <= 1583.73",1,1,2,160,0,0,1,43425.0,36251.19,66.5263
4522,"SELECT city, phone FROM Customers WHERE email LIKE '%elizabeth.freeman.1400%' AND state = 'Arizona' ORDER BY created_at ASC",0,2,1,123,0,1,0,9794.0,108.71340000000001,4.2185
4523,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id",2,0,3,190,0,0,1,43425.0,43425.0,78.7198
4524,SELECT * FROM Orders O JOIN Products P ON O.product_id = P.id ORDER BY O.total_amount ASC,1,0,2,89,0,1,1,43425.0,43425.0,233.0112
4525,SELECT * FROM Orders WHERE quantity > 2 AND order_date >= '2025-11-12',0,2,1,70,0,0,0,49381.0,8226.8746,35.733
4526,"SELECT O.id, O.order_date, O.total_amount, C.first_name, C.last_name, C.city, P.name, P.category FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE C.city = 'Aaronstad' AND P.category = 'Clothing' AND P.price >= 183.87 ORDER BY O.total_amount ASC",2,3,3,295,0,1,1,5.0,0.4724999999999999,0.6933
4527,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Toys' AND O.order_date >= '2025-08-13' AND C.city = 'Adamschester',2,3,3,189,0,0,1,10.0,0.541,0.1909
4528,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id WHERE P.category = 'Sports' OR C.state = 'California' OR C.city = 'Allenside' OR O.status = 'Completed' ORDER BY O.order_date ASC LIMIT 250,2,4,3,242,0,1,1,49381.0,49381.0,21.6738
4529,"SELECT C.state, COUNT(O.id), SUM(O.total_amount) FROM Orders O JOIN Customers C ON O.customer_id = C.id GROUP BY C.state",1,0,2,120,1,0,1,48970.0,48970.0,42.6545
4530,SELECT * FROM Orders O JOIN Customers C ON O.customer_id = C.id JOIN Products P ON O.product_id = P.id LIMIT 10,2,0,3,111,0,0,1,43425.0,43425.0,0.2057
